Unnamed: 0,INPUT:audio,INPUT:image,OUTPUT:recording,OUTPUT:result_3d_question,OUTPUT:result_1st_question,OUTPUT:result_2nd_question,OUTPUT:result_4th_question,ASSIGNMENT:assignment_id,ASSIGNMENT:worker_id,speechkit_path,file_path,duration,new_path,new_speechkit_path,assigned_text,transcribed_text,levenstein_distance
40,https://storage.yandexcloud.net/toloka-chebotarev/TextA_0.8.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.9d01af3b-b0a7-4934-9061-5bd39db5b79f,No,Yes,Yes,No,00028edf7c--6613ee3d4e5be33a301c5929,9d6c0006b436c25a303f0e6e129d12ba,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.8.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6613ee3d4e5be33a301c5929/eu.9d01af3b-b0a7-4934-9061-5bd39db5b79f.wav,40.32,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6613ee3d4e5be33a301c5929/eu.9d01af3b-b0a7-4934-9061-5bd39db5b79f-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.8-new.mp4,3,London is a famous and historic city it s the capital of england in the united kingdom the city is a quiet popular for international tourism because london is home to 1 of the oldest standing monarchists in the western area and jane reconsiderably throw it off london they were very excited for severity because this was the 1st journey overseas from the united states,66.0
42,https://storage.yandexcloud.net/toloka-chebotarev/TextA_0.8.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.499e2dcc-91db-4caf-b0dc-a8b263f8a06c,Yes,Yes,No,No,00028edf7c--6613ee6dde86a15063767927,a9744788ccdbcd22cf44031f2bb5b6b3,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.8.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6613ee6dde86a15063767927/eu.499e2dcc-91db-4caf-b0dc-a8b263f8a06c.wav,31.46,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6613ee6dde86a15063767927/eu.499e2dcc-91db-4caf-b0dc-a8b263f8a06c-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.8-new.mp4,3,London is A famous and historic city the sacramento of england and the united kingdom the city is quite popular for international choice because london is home to 1 of the oldest descending monarch is in the western area rita and john isn t his habit for london the real week sighted for the trip because this was their 1st journey overseas from the united states,86.0
43,https://storage.yandexcloud.net/toloka-chebotarev/TextA_0.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/7.png,eu.9cdbcae6-a9f1-4526-8f8b-20b61c2d9a8f,No,Yes,Yes,Yes,00028edf7c--6613ee7849336b29782cefaa,d1edaccdfb5853b7f5ffcb2a42ec7e60,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6613ee7849336b29782cefaa/eu.9cdbcae6-a9f1-4526-8f8b-20b61c2d9a8f.wav,38.011,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6613ee7849336b29782cefaa/eu.9cdbcae6-a9f1-4526-8f8b-20b61c2d9a8f-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5-new.mp4,7,Lucas goes to school every day of the week he has many subjects to go to ish school day english art science mathematics gym and history his mother pegs a big backpack 4 of books and lunch for lookers his festlass is english and he lacks that teacher very much his english teacher says that he is a good pupil which lucas knows means that she thinks he is a good student,44.0
44,https://storage.yandexcloud.net/toloka-chebotarev/TextA_0.8.mp4,https://storage.yandexcloud.net/toloka-chebotarev/8.png,eu.dc911931-9f58-4e33-9c81-df08614a00df,No,None of the above,Yes,No,00028edf7c--6613ee904e5be33a301c6339,d11c48185dc4429bfebd40b08650dcb3,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.8.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6613ee904e5be33a301c6339/eu.dc911931-9f58-4e33-9c81-df08614a00df.wav,27.3,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6613ee904e5be33a301c6339/eu.dc911931-9f58-4e33-9c81-df08614a00df-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.8-new.mp4,8,You can also take 1 small laptop bag or and with that confit under the seat in front of you if you have 2 bags their total weight they re not the more than the limit if your bag is too big or too heavy you will not be allowed to take it on to the plane stable put it in the hole for you and you will have to pay extra please make sure mobile phones and other devices are fully charged so security staff can check them,44.0
45,https://storage.yandexcloud.net/toloka-chebotarev/TextA_0.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/7.png,eu.b8ef405e-a014-4b80-8c51-f01cfd338fd5,No,No,Yes,Yes,00028edf7c--6613ee9dde86a15063767f93,ca109b027ff3323f5550ec35b7694f33,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6613ee9dde86a15063767f93/eu.b8ef405e-a014-4b80-8c51-f01cfd338fd5.wav,25.48,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6613ee9dde86a15063767f93/eu.b8ef405e-a014-4b80-8c51-f01cfd338fd5-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5-new.mp4,7,Hookers go to school every day of the week he has many subjects to go to exclude a english art science mathematics german history his mother packed a big backpack full of books and lunchful lucas his 1st class is english and you like that teacher very much his english teacher said that he was a good pupil which lucas knows means that she thinks he is a good student,61.0
50,https://storage.yandexcloud.net/toloka-chebotarev/TextA_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/9.png,eu.ee52c778-859e-4793-8b1c-6a45b034aeb2,Yes,No,No,No,00028edf7c--6613eeb5de86a15063768223,e0681ec55630751f4d809c6a5a1f2c73,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6613eeb5de86a15063768223/eu.ee52c778-859e-4793-8b1c-6a45b034aeb2.wav,33.365,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6613eeb5de86a15063768223/eu.ee52c778-859e-4793-8b1c-6a45b034aeb2-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.5-new.mp4,9,I live in apartment in my city there is a post office where people mail letters on monday i go to work i walk at the post office everyone shops for food at the grocery store they also eat at the restaurant the restaurant serves pizza and ice cream my friends and i often go to the park we like to play soccer at the park on friday we go to the cinema to see a movie,32.0
51,https://storage.yandexcloud.net/toloka-chebotarev/TextA_0.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/7.png,eu.cbe5403e-5c73-4adb-9cd4-aa96733e42ab,No,No,Yes,Yes,00028edf7c--6613eec4de86a150637683e6,47446e242e63dd01c844addc5588f9b1,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6613eec4de86a150637683e6/eu.cbe5403e-5c73-4adb-9cd4-aa96733e42ab.wav,38.96,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6613eec4de86a150637683e6/eu.cbe5403e-5c73-4adb-9cd4-aa96733e42ab-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5-new.mp4,7,No cops are close to school every day of the week he has many subjects to go to each school include the english arts science mathematics gym and history this mother packs a big backpack full of books and lunch for lucas his 1st class is english and he and he likes that teacher very much his english teacher says that he is a good pupil which lucas knows means that she thinks he is a good student,53.0
52,https://storage.yandexcloud.net/toloka-chebotarev/TextA_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/9.png,eu.c1b30273-2863-4e96-b18f-a8bd4ae02c4a,Yes,No,No,No,00028edf7c--6613eef8ecfe467e31a236a7,1aa9b0a4ba49b604161b9d91fba3d351,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6613eef8ecfe467e31a236a7/eu.c1b30273-2863-4e96-b18f-a8bd4ae02c4a.wav,24.394,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6613eef8ecfe467e31a236a7/eu.c1b30273-2863-4e96-b18f-a8bd4ae02c4a-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.5-new.mp4,9,I live in an apartment in my city s area sa bus office where people meet later zone monday i go to the post office everyone chooses for food at the grocery store they also eat at restaurant service pizza and ice cream my friend and i often go to the park we like to play soccer at prince park on friday,124.0
54,https://storage.yandexcloud.net/toloka-chebotarev/TextA_0.8.mp4,https://storage.yandexcloud.net/toloka-chebotarev/8.png,eu.08d87f4e-ce1c-4f25-98a5-9d629d293227,Yes,Yes,Yes,No,00028edf7c--6613ef17ecfe467e31a23a9e,6ea1ea374f6ff7fcc70a3317b29f5616,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.8.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6613ef17ecfe467e31a23a9e/eu.08d87f4e-ce1c-4f25-98a5-9d629d293227.wav,39.195,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6613ef17ecfe467e31a23a9e/eu.08d87f4e-ce1c-4f25-98a5-9d629d293227-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.8-new.mp4,8,You can also take 1 small laptop bag or handbag that can fit under the seat in front of you if you have 2 bags their total weight cannot be more than the limit if your bag is too big or heavy you will not be allowed to take it on to the plane staff will put it in the hold for you and you will have to pay extra please make sure mobile phones and other devices are fully charged so security staff can check them,23.0
55,https://storage.yandexcloud.net/toloka-chebotarev/TextA_0.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/7.png,eu.162c4db0-ccd4-4372-9757-094f3734b173,No,No,Yes,Yes,00028edf7c--6613ef4949336b29782d0951,cf13d154c3dce2617b565b1d29f32390,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6613ef4949336b29782d0951/eu.162c4db0-ccd4-4372-9757-094f3734b173.wav,35.371,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6613ef4949336b29782d0951/eu.162c4db0-ccd4-4372-9757-094f3734b173-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5-new.mp4,7,Lucas goes to school every day of the week he has many subjects to go to each school day english art science mathematics gym and history his mother packs big backpack back full of books and lunch for lucas his 1st class is english and he likes that teacher very much his english teacher says that he is a good pupil which lucas knows means that she thinks he is a good student,32.0
56,https://storage.yandexcloud.net/toloka-chebotarev/TextA_0.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/7.png,eu.f6ff2682-e8f5-465d-bb03-704d90f8199e,No,No,Yes,Yes,00028edf7c--6613ef5c49336b29782d0b74,727e9875f20b50f776e875525c108bdc,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6613ef5c49336b29782d0b74/eu.f6ff2682-e8f5-465d-bb03-704d90f8199e.wav,31.555999999999997,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6613ef5c49336b29782d0b74/eu.f6ff2682-e8f5-465d-bb03-704d90f8199e-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5-new.mp4,7,Lucas goes to school every day of the week he has many subjects to go to each school day english art science mathematics gym and history his mother parks a big backpack full of books and lots for lucas his 1st class is english and he likes that s teacher very much his english teacher says that he sa good pupil which lucas knows me that she thinks he needs a good student,41.0
58,https://storage.yandexcloud.net/toloka-chebotarev/TextA_0.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/7.png,eu.4a5e17c5-80bb-4c2e-90a9-31561f35e74f,No,Yes,Yes,No,00028edf7c--6613ef6fde86a150637696dd,c00bbfbfc31788d42078ab370ea847d2,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6613ef6fde86a150637696dd/eu.4a5e17c5-80bb-4c2e-90a9-31561f35e74f.wav,38.12,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6613ef6fde86a150637696dd/eu.4a5e17c5-80bb-4c2e-90a9-31561f35e74f-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5-new.mp4,7,Lucas goes to school every day of the week he has many subjects to go to each school day english art sized mathematics jam and history his mother packs a big pack pack full of books at lunch from lucas his 1st class is english and he awakes the teacher very much his english teacher says That he is a good pupil which lucas knows means that she thinks he is a good student,43.0
60,https://storage.yandexcloud.net/toloka-chebotarev/TextA_0.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/7.png,eu.a0b80026-6754-48bb-b230-e9b360810c8b,No,No,Yes,Yes,00028edf7c--6613ef8f49336b29782d1129,e6cfeb7fa3f7e36a8f6ef1a09d20d522,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6613ef8f49336b29782d1129/eu.a0b80026-6754-48bb-b230-e9b360810c8b.wav,34.52,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6613ef8f49336b29782d1129/eu.a0b80026-6754-48bb-b230-e9b360810c8b-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5-new.mp4,7,Lucas goes to school every day of the week he has subjects to go to each school day english art science mathematics gym and history his mother packs a big backpack full of books and lunch for look his his 1st class is english and he likes that teacher very much his english teacher says that he is a good pupil which look as nose means that she thinks he is a good student,42.0
61,https://storage.yandexcloud.net/toloka-chebotarev/TextA_0.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/7.png,eu.c07ea4bc-5373-4982-a5a7-9a63af56c26d,No,No,No,Yes,00028edf7c--6613efa14e5be33a301c81aa,eaf9fbcc1f1b81bed43c29fab4ed664d,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6613efa14e5be33a301c81aa/eu.c07ea4bc-5373-4982-a5a7-9a63af56c26d.wav,41.24,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6613efa14e5be33a301c81aa/eu.c07ea4bc-5373-4982-a5a7-9a63af56c26d-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5-new.mp4,7,Lucas goes to school every day of the week yazmin is subject to go to each school de english at science mathematics gym and history his mother parks a big back part full of books and lunch for lucas these 1st class is english and he likes to teacher very much his english teacher says is a good for pew which lucas knows means that she thinks it sa good student,66.0
63,https://storage.yandexcloud.net/toloka-chebotarev/TextA_0.8.mp4,https://storage.yandexcloud.net/toloka-chebotarev/8.png,eu.fad3df5d-50d1-41ad-970d-cfa071cc895c,No,No,Yes,No,00028edf7c--6613efbcdc56fc336636141f,7fb1ed8980b588a153eaf3ee1ced51a8,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.8.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6613efbcdc56fc336636141f/eu.fad3df5d-50d1-41ad-970d-cfa071cc895c.wav,36.48,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6613efbcdc56fc336636141f/eu.fad3df5d-50d1-41ad-970d-cfa071cc895c-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.8-new.mp4,8,You can also take was more laps for bread or handbag that can your fit under the seat in front of you if you have 2 bags there are total weight cannot be more than the limit if your bag is too bigger heavy you will not be allowed to take him to the plain staff will put it until the hold for you and you ll have to pay extra please make sure mobile phone and other devices are fully charged so security staff can check them,58.0
64,https://storage.yandexcloud.net/toloka-chebotarev/TextA_0.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/4.png,eu.d73cbcfd-25f3-4214-bbc4-d5945e64ae8d,No,Yes,Yes,Yes,00028edf7c--6613efbf4e5be33a301c8445,74e9ea82c90942103a034348ee4016a0,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6613efbf4e5be33a301c8445/eu.d73cbcfd-25f3-4214-bbc4-d5945e64ae8d.wav,33.12,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6613efbf4e5be33a301c8445/eu.d73cbcfd-25f3-4214-bbc4-d5945e64ae8d-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5-new.mp4,4,I am living with a very welcoming host family i have my own private bedroom but we eat breakfast lunch and dinner together on sundays we eat a big lunch in spain lunch is usually the biggest meal of the day it s also very common for people to take a midday nap right after a big meal i am actually just waking up from my neck right now,43.0
67,https://storage.yandexcloud.net/toloka-chebotarev/TextA_0.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/9.png,eu.0a1e44d9-b629-450e-a3f1-c5bfc3e220d5,No,No,Yes,Yes,00028edf7c--6613f005ecfe467e31a25320,7af0345e973cd5ef4fe138e092c872fd,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6613f005ecfe467e31a25320/eu.0a1e44d9-b629-450e-a3f1-c5bfc3e220d5.wav,32.98,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6613f005ecfe467e31a25320/eu.0a1e44d9-b629-450e-a3f1-c5bfc3e220d5-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5-new.mp4,9,I live in an apartment in my city there sa post office where people mail letters on monday i go to work i work at the post office everyone shops for food at the grocery store they also eat at the restaurant the restaurant serves pizza and ice cream my friends and i often go to the park we like to play soccer at the park on fridays we go to the cinema to see a movie,28.0
